raceId,year,circuitId,driverId,constructorId,grid,positionOrder,statusId,status,is_dnf,driver_recent_form,constructor_recent_form,driver_circuit_form,constructor_circuit_form,driver_dnf_rate,qualifying_position,driver_recent_qualifying_form
928,2015,17,829,209,19,15,12,+2 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.5,19.0,18.0
928,2015,17,833,209,20,16,12,+2 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,15.0,0.0,20.0,19.0
928,2015,17,830,5,13,17,7,Transmission,1,12.794050599798199,10.0,12.794050599798199,12.31578947368421,0.5,13.0,9.0
928,2015,17,813,208,11,18,23,Brakes,1,12.549999999999999,13.3,13.5,10.428571428571429,0.31645569620253167,11.0,13.4
928,2015,17,826,9,12,19,131,Power Unit,1,14.25,9.65,10.0,7.142857142857143,0.2857142857142857,12.0,10.2
928,2015,17,807,10,16,20,6,Gearbox,1,11.4,9.75,11.5,13.933333333333334,0.1518987341772152,16.0,12.8
929,2015,3,1,131,1,1,1,Finished,0,1.5,2.0500000000000003,5.142857142857143,5.375,0.152317880794702,1.0,1.4
929,2015,3,8,6,4,2,1,Finished,0,7.900000000000001,6.3500000000000005,5.666666666666667,6.4,0.24537037037037038,4.0,7.8
929,2015,3,3,131,3,3,1,Finished,0,4.7,2.0,6.875,4.888888888888889,0.17159763313609466,3.0,1.8
929,2015,3,822,3,5,4,1,Finished,0,8.549999999999999,10.45,11.0,11.8,0.0975609756097561,5.0,5.4
929,2015,3,20,6,2,5,1,Finished,0,4.85,2.45,6.0,6.190476190476191,0.16901408450704225,2.0,3.75
929,2015,3,817,9,7,6,1,Finished,0,11.0,12.950000000000001,11.666666666666666,8.555555555555555,0.1388888888888889,7.0,6.75
929,2015,3,154,208,10,7,1,Finished,0,13.95,13.65,6.0,6.0,0.31343283582089554,10.0,10.8
929,2015,3,815,10,11,8,11,+1 Lap,0,11.65,12.45,6.666666666666667,10.5,0.22784810126582278,11.0,14.4
929,2015,3,826,9,17,9,11,+1 Lap,0,14.600000000000001,9.95,11.0,8.421052631578947,0.3181818181818182,17.0,9.8
929,2015,3,13,3,6,10,11,+1 Lap,0,3.4000000000000004,5.25,7.7,11.428571428571429,0.17209302325581396,6.0,4.2
929,2015,3,4,1,14,11,11,+1 Lap,0,8.25,16.349999999999998,5.6,9.1,0.1638655462184874,14.0,11.6
929,2015,3,831,15,12,12,11,+1 Lap,0,12.794050599798199,10.850000000000001,12.794050599798199,14.666666666666666,0.0,12.0,12.0
929,2015,3,807,10,8,13,11,+1 Lap,0,9.15,13.15,10.75,10.307692307692308,0.1625,8.0,13.4
929,2015,3,828,15,13,14,11,+1 Lap,0,15.65,12.95,20.0,14.461538461538462,0.3157894736842105,13.0,14.4
929,2015,3,813,208,16,15,11,+1 Lap,0,15.200000000000001,11.950000000000001,16.0,6.142857142857143,0.325,16.0,13.4
929,2015,3,829,209,18,16,12,+2 Laps,0,12.794050599798199,12.794050599798199,12.794050599798199,12.794050599798199,0.3333333333333333,18.0,18.5
929,2015,3,833,209,19,17,13,+3 Laps,0,12.794050599798199,16.45,12.794050599798199,16.0,0.0,19.0,19.5
929,2015,3,830,5,15,18,10,Electrical,1,12.794050599798199,11.150000000000002,12.794050599798199,16.3125,0.6666666666666666,15.0,10.333333333333334
929,2015,3,832,5,9,19,5,Engine,1,12.794050599798199,10.250000000000002,12.794050599798199,16.41176470588235,0.0,9.0,12.333333333333334
929,2015,3,18,1,20,20,132,ERS,1,7.6000000000000005,15.600000000000001,11.6,9.19047619047619,0.23985239852398524,,12.4
930,2015,4,3,131,1,1,1,Finished,0,7.050000000000001,2.1500000000000004,8.222222222222221,8.2,0.17058823529411765,1.0,2.2
930,2015,4,1,131,2,2,1,Finished,0,1.1500000000000001,1.4500000000000002,6.375,7.545454545454546,0.1513157894736842,2.0,1.2
930,2015,4,20,6,3,3,1,Finished,0,4.9,3.6500000000000004,6.285714285714286,7.291666666666667,0.16783216783216784,3.0,2.75
930,2015,4,822,3,4,4,1,Finished,0,7.450000000000001,5.950000000000001,10.5,9.770833333333334,0.09523809523809523,4.0,5.6
930,2015,4,8,6,7,5,1,Finished,0,8.2,3.3,9.166666666666666,7.204081632653061,0.24423963133640553,7.0,6.6
930,2015,4,13,3,9,6,1,Finished,0,4.2,5.5,8.083333333333334,9.653061224489797,0.1712962962962963,9.0,4.8
930,2015,4,817,9,10,7,11,+1 Lap,0,6.1,10.6,8.666666666666666,7.25,0.136986301369863,10.0,6.25
930,2015,4,154,208,11,8,11,+1 Lap,0,11.749999999999998,13.049999999999999,11.333333333333334,9.0,0.3088235294117647,11.0,9.8
930,2015,4,832,5,5,9,11,+1 Lap,0,12.794050599798199,12.700000000000001,12.794050599798199,16.555555555555557,0.25,5.0,11.5
930,2015,4,826,9,8,10,11,+1 Lap,0,16.15,10.85,14.0,7.238095238095238,0.30434782608695654,8.0,10.4
930,2015,4,830,5,6,11,11,+1 Lap,0,12.794050599798199,14.95,12.794050599798199,16.157894736842106,0.75,6.0,11.5
930,2015,4,831,15,15,12,11,+1 Lap,0,12.794050599798199,13.700000000000001,12.794050599798199,11.771428571428572,0.0,15.0,12.0
930,2015,4,815,10,18,13,11,+1 Lap,0,9.150000000000002,13.450000000000003,11.75,12.5,0.225,18.0,13.2
930,2015,4,828,15,16,14,11,+1 Lap,0,14.850000000000001,10.100000000000001,20.0,11.777777777777779,0.3,16.0,13.2
930,2015,4,807,10,17,15,11,+1 Lap,0,9.55,13.200000000000001,12.75,12.533333333333333,0.16049382716049382,17.0,12.6
930,2015,4,18,1,14,16,11,+1 Lap,0,10.7,15.399999999999999,8.714285714285714,8.604166666666666,0.2426470588235294,14.0,14.25
930,2015,4,829,209,19,17,13,+3 Laps,0,12.794050599798199,17.45,12.794050599798199,12.794050599798199,0.25,19.0,18.333333333333332
930,2015,4,833,209,20,18,14,+4 Laps,0,12.794050599798199,15.8,12.794050599798199,17.0,0.0,20.0,19.333333333333332
930,2015,4,813,208,12,19,3,Accident,1,17.050000000000004,10.650000000000002,11.25,8.857142857142858,0.32098765432098764,12.0,13.0
930,2015,4,4,1,13,20,23,Brakes,1,9.65,13.55,4.6923076923076925,8.755102040816327,0.16317991631799164,13.0,13.2
931,2015,6,3,131,2,1,1,Finished,0,2.2500000000000004,1.8,8.333333333333334,10.357142857142858,0.1695906432748538,2.0,2.2
931,2015,6,20,6,3,2,1,Finished,0,2.7,3.6500000000000004,7.428571428571429,7.575539568345324,0.16666666666666666,3.0,2.8
931,2015,6,1,131,1,3,1,Finished,0,1.35,1.5999999999999999,4.625,9.733333333333333,0.1503267973856209,1.0,1.2
931,2015,6,826,9,5,4,1,Finished,0,13.4,12.15,19.0,8.75,0.2916666666666667,5.0,11.0
931,2015,6,817,9,4,5,1,Finished,0,7.55,7.1000000000000005,12.666666666666666,8.523809523809524,0.13513513513513514,4.0,7.0
931,2015,6,8,6,6,6,1,Finished,0,7.1000000000000005,3.2,9.666666666666666,7.535714285714286,0.24311926605504589,6.0,6.6
931,2015,6,815,10,7,7,1,Finished,0,11.000000000000002,14.75,18.0,10.5,0.2222222222222222,7.0,14.6
931,2015,6,18,1,10,8,1,Finished,0,14.35,14.950000000000001,11.0,9.644444444444444,0.24175824175824176,12.0,16.25
931,2015,6,831,15,14,9,1,Finished,0,8.600000000000001,11.700000000000001,12.794050599798199,13.555555555555555,0.0,16.0,12.6
931,2015,6,832,5,0,10,1,Finished,0,10.35,16.150000000000002,12.794050599798199,13.833333333333334,0.2,8.0,10.2
931,2015,6,807,10,11,11,1,Finished,0,12.100000000000001,10.6,12.0,10.266666666666667,0.15853658536585366,13.0,13.6
931,2015,6,154,208,15,12,1,Finished,0,10.900000000000002,13.9,16.333333333333332,15.0,0.30434782608695654,11.0,9.2
931,2015,6,828,15,17,13,1,Finished,0,12.25,12.400000000000002,11.0,13.432432432432432,0.2857142857142857,18.0,13.0
931,2015,6,822,3,16,14,1,Finished,0,10.15,5.9,14.0,10.64864864864865,0.09302325581395349,17.0,5.8
931,2015,6,13,3,12,15,11,+1 Lap,0,5.449999999999999,6.699999999999999,8.833333333333334,10.693333333333333,0.17050691244239632,14.0,5.8
931,2015,6,833,209,19,16,12,+2 Laps,0,12.794050599798199,16.45,12.794050599798199,12.794050599798199,0.0,20.0,19.5
931,2015,6,829,209,18,17,12,+2 Laps,0,17.35,16.6,12.794050599798199,16.0,0.2,19.0,18.5
931,2015,6,830,5,9,18,3,Accident,1,12.4,15.399999999999999,12.794050599798199,13.631578947368421,0.6,10.0,10.4
931,2015,6,4,1,13,19,6,Gearbox,1,12.999999999999998,14.600000000000001,5.769230769230769,9.626373626373626,0.16666666666666666,15.0,14.2
931,2015,6,813,208,8,20,23,Brakes,1,16.099999999999998,10.850000000000001,20.75,14.571428571428571,0.32926829268292684,9.0,12.2
932,2015,7,1,131,1,1,1,Finished,0,1.7,2.1500000000000004,9.428571428571429,8.7,0.14935064935064934,1.0,1.2
932,2015,7,3,131,2,2,1,Finished,0,2.3500000000000005,1.4500000000000002,8.875,8.0,0.1686046511627907,2.0,2.2
932,2015,7,822,3,4,3,1,Finished,0,5.9,8.8,10.5,10.873239436619718,0.09090909090909091,4.0,8.0
932,2015,7,8,6,3,4,1,Finished,0,4.0,4.300000000000001,6.636363636363637,8.521739130434783,0.2420091324200913,3.0,6.8
932,2015,7,20,6,18,5,1,Finished,0,2.4000000000000004,3.75,3.6666666666666665,8.457142857142857,0.16551724137931034,16.0,2.6
932,2015,7,13,3,15,6,1,Finished,0,7.25,7.0,9.636363636363637,10.76388888888889,0.16972477064220184,17.0,8.0
932,2015,7,813,208,6,7,1,Finished,0,17.05,14.05,16.75,11.0,0.3373493975903614,6.0,12.0
932,2015,7,807,10,7,8,11,+1 Lap,0,15.15,12.499999999999998,12.75,12.333333333333334,0.1566265060240964,7.0,13.4
932,2015,7,826,9,8,9,11,+1 Lap,0,11.1,7.75,16.0,6.0,0.28,8.0,9.4
932,2015,7,154,208,5,10,11,+1 Lap,0,9.2,12.45,10.0,10.428571428571429,0.3,5.0,9.6
932,2015,7,815,10,10,11,11,+1 Lap,0,11.15,11.9,8.333333333333334,12.0,0.21951219512195122,10.0,13.0
932,2015,7,832,5,11,12,11,+1 Lap,0,11.200000000000001,14.300000000000002,12.794050599798199,11.8125,0.16666666666666666,11.0,10.2
932,2015,7,817,9,9,13,11,+1 Lap,0,8.350000000000001,7.300000000000001,10.0,6.157894736842105,0.13333333333333333,9.0,6.4
932,2015,7,828,15,12,14,11,+1 Lap,0,14.900000000000002,12.900000000000002,20.0,13.416666666666666,0.2727272727272727,13.0,13.4
932,2015,7,830,5,19,15,11,+1 Lap,0,12.65,10.850000000000001,12.794050599798199,11.823529411764707,0.6666666666666666,12.0,10.0
932,2015,7,831,15,14,16,12,+2 Laps,0,10.700000000000001,12.350000000000001,12.794050599798199,13.432432432432432,0.0,15.0,13.6
932,2015,7,829,209,17,17,14,+4 Laps,0,17.55,17.05,12.794050599798199,12.794050599798199,0.16666666666666666,19.0,18.75
932,2015,7,833,209,16,18,31,Retired,1,15.950000000000001,17.1,12.794050599798199,17.0,0.0,18.0,19.6
932,2015,7,18,1,20,19,31,Retired,1,15.700000000000001,17.7,10.571428571428571,9.67142857142857,0.24087591240875914,,15.0
932,2015,7,4,1,13,20,5,Engine,1,15.75,16.4,9.583333333333334,9.80281690140845,0.17012448132780084,14.0,15.6
933,2015,70,3,131,2,1,1,Finished,0,2.0,1.8,1.0,1.5,0.1676300578034682,2.0,2.0
933,2015,70,1,131,1,2,1,Finished,0,1.35,1.5999999999999999,2.0,1.3333333333333333,0.14838709677419354,1.0,1.2
933,2015,70,13,3,4,3,1,Finished,0,7.5,9.05,11.5,11.157894736842104,0.1689497716894977,4.0,10.0
933,2015,70,20,6,3,4,1,Finished,0,3.6000000000000005,4.3,21.0,8.142857142857142,0.1643835616438356,3.0,5.4
933,2015,70,822,3,6,5,1,Finished,0,5.7,10.700000000000001,3.0,10.948717948717949,0.08888888888888889,6.0,7.0
933,2015,70,807,10,5,6,1,Finished,0,15.4,11.3,9.0,7.5,0.15476190476190477,5.0,12.2
933,2015,70,813,208,10,7,11,+1 Lap,0,16.5,15.3,12.0,13.0,0.3333333333333333,11.0,10.8
933,2015,70,830,5,7,8,11,+1 Lap,0,16.25,12.3,12.794050599798199,21.0,0.5714285714285714,7.0,11.2
933,2015,70,815,10,13,9,11,+1 Lap,0,10.149999999999999,8.450000000000001,6.0,7.0,0.21686746987951808,16.0,12.2
933,2015,70,817,9,18,10,11,+1 Lap,0,7.949999999999999,7.95,8.0,14.5,0.13157894736842105,14.0,7.4
933,2015,70,831,15,8,11,11,+1 Lap,0,10.5,12.8,12.794050599798199,12.125,0.0,9.0,13.4
933,2015,70,826,9,15,12,11,+1 Lap,0,12.650000000000002,6.5,22.0,13.0,0.2692307692307692,8.0,10.0
933,2015,70,828,15,11,13,12,+2 Laps,0,12.3,11.649999999999999,18.0,12.058823529411764,0.2608695652173913,12.0,14.0
933,2015,70,833,209,16,14,13,+3 Laps,0,16.75,17.25,12.794050599798199,12.794050599798199,0.16666666666666666,19.0,19.4
933,2015,70,154,208,9,15,6,Gearbox,1,7.950000000000001,12.55,14.0,11.0,0.29577464788732394,10.0,9.0
933,2015,70,832,5,12,16,75,Power loss,1,13.5,12.600000000000001,12.794050599798199,16.666666666666668,0.14285714285714285,13.0,9.4
933,2015,70,18,1,20,17,31,Retired,1,15.700000000000003,16.75,7.8,8.964285714285714,0.24363636363636362,17.0,14.333333333333334
933,2015,70,829,209,17,18,44,Oil leak,1,15.95,16.4,12.794050599798199,14.0,0.14285714285714285,20.0,18.8
933,2015,70,8,6,14,19,4,Collision,1,3.85,3.8,9.0,8.06,0.2409090909090909,18.0,5.2
933,2015,70,4,1,19,20,4,Collision,1,14.450000000000001,14.5,12.0,9.105263157894736,0.17355371900826447,15.0,14.8
934,2015,9,1,131,1,1,1,Finished,0,1.6500000000000001,2.0500000000000003,4.875,7.0,0.14743589743589744,1.0,1.2
934,2015,9,3,131,2,2,1,Finished,0,1.9000000000000001,1.35,8.666666666666666,6.538461538461538,0.16666666666666666,2.0,2.0
934,2015,9,20,6,6,3,1,Finished,0,3.9499999999999997,6.450000000000001,8.285714285714286,9.054545454545455,0.16326530612244897,6.0,5.4
934,2015,9,13,3,3,4,1,Finished,0,8.65,8.45,8.833333333333334,9.846153846153847,0.16818181818181818,3.0,10.0
934,2015,9,822,3,4,5,1,Finished,0,5.5,4.050000000000001,7.0,9.757575757575758,0.08695652173913043,4.0,7.2
934,2015,9,826,9,7,6,1,Finished,0,8.8,8.4,9.0,8.4,0.25925925925925924,7.0,9.2
934,2015,9,807,10,9,7,1,Finished,0,12.0,9.55,10.0,12.642857142857142,0.15294117647058825,9.0,10.0
934,2015,9,8,6,5,8,11,+1 Lap,0,5.25,5.65,6.25,9.0,0.24434389140271492,5.0,7.6
934,2015,9,815,10,11,9,11,+1 Lap,0,9.5,8.45,15.0,12.266666666666667,0.21428571428571427,11.0,12.4
934,2015,9,4,1,17,10,11,+1 Lap,0,16.25,19.05,7.3076923076923075,9.0,0.17695473251028807,17.0,14.2
934,2015,9,828,15,15,11,11,+1 Lap,0,13.750000000000002,13.5,19.0,11.805555555555555,0.25,15.0,14.4
934,2015,9,833,209,20,12,13,+3 Laps,0,16.900000000000002,16.95,12.794050599798199,12.794050599798199,0.14285714285714285,20.0,19.2
934,2015,9,829,209,19,13,13,+3 Laps,0,16.7,16.400000000000002,12.794050599798199,12.0,0.25,19.0,19.0
934,2015,9,832,5,8,14,10,Electrical,1,14.15,14.85,12.794050599798199,15.277777777777779,0.25,8.0,9.2
934,2015,9,817,9,10,15,10,Electrical,1,7.2,10.15,10.75,8.285714285714286,0.12987012987012986,10.0,8.8
934,2015,9,830,5,13,16,20,Spun off,1,14.95,12.75,12.794050599798199,15.210526315789474,0.5,13.0,10.0
934,2015,9,813,208,14,18,4,Collision,1,15.149999999999999,13.45,14.5,10.666666666666666,0.32941176470588235,14.0,10.8
934,2015,9,18,1,18,19,4,Collision,1,16.8,18.150000000000002,10.0,9.012820512820513,0.2463768115942029,18.0,14.333333333333334
934,2015,9,154,208,12,17,4,Collision,1,9.100000000000001,9.65,12.333333333333334,11.714285714285714,0.3055555555555556,12.0,9.4
934,2015,9,831,15,16,20,6,Gearbox,1,11.85,13.650000000000002,12.794050599798199,11.783783783783784,0.0,16.0,13.4
936,2015,11,20,6,3,1,1,Finished,0,3.1500000000000004,6.949999999999999,9.0,8.89655172413793,0.16216216216216217,3.0,6.2
936,2015,11,826,9,7,2,1,Finished,0,8.15,11.6,14.0,8.05,0.25,7.0,7.2
936,2015,11,817,9,4,3,1,Finished,0,8.5,9.6,11.75,7.761904761904762,0.14102564102564102,4.0,9.4
936,2015,11,830,5,9,4,1,Finished,0,13.55,13.4,12.794050599798199,14.666666666666666,0.5555555555555556,9.0,9.6
936,2015,11,4,1,15,5,1,Finished,0,18.75,18.15,6.923076923076923,7.9655172413793105,0.1762295081967213,15.0,14.8
936,2015,11,1,131,1,6,1,Finished,0,2.0,1.6500000000000001,4.5,12.5,0.1464968152866242,1.0,1.2
936,2015,11,154,208,10,7,1,Finished,0,10.899999999999999,11.5,10.0,7.833333333333333,0.3150684931506849,10.0,9.8
936,2015,11,3,131,2,8,1,Finished,0,1.25,1.85,11.777777777777779,11.909090909090908,0.1657142857142857,2.0,1.8
936,2015,11,18,1,16,9,1,Finished,0,14.85,15.700000000000001,9.266666666666667,7.915254237288136,0.2490974729241877,16.0,15.25
936,2015,11,828,15,17,10,1,Finished,0,13.350000000000001,14.2,22.0,12.694444444444445,0.24,17.0,14.8
936,2015,11,831,15,18,11,1,Finished,0,12.55,12.3,12.794050599798199,12.621621621621621,0.1111111111111111,18.0,14.2
936,2015,11,13,3,8,12,1,Finished,0,7.750000000000001,4.800000000000001,10.75,7.844827586206897,0.167420814479638,8.0,9.4
936,2015,11,822,3,6,13,1,Finished,0,6.55,4.75,14.0,7.915254237288136,0.0851063829787234,6.0,7.0
936,2015,11,813,208,14,14,1,Finished,0,16.150000000000002,11.649999999999999,13.0,7.714285714285714,0.3372093023255814,14.0,10.4
936,2015,11,833,209,19,15,12,+2 Laps,0,16.5,15.899999999999999,12.794050599798199,12.794050599798199,0.125,19.0,19.4
936,2015,11,829,209,20,16,14,+4 Laps,0,16.700000000000003,14.700000000000003,12.794050599798199,15.0,0.2222222222222222,20.0,19.2
936,2015,11,832,5,12,17,10,Electrical,1,10.9,11.3,12.794050599798199,14.105263157894736,0.3333333333333333,12.0,9.0
936,2015,11,8,6,5,18,131,Power Unit,1,6.8,7.699999999999999,5.5,8.76271186440678,0.24324324324324326,5.0,7.8
936,2015,11,815,10,13,19,22,Suspension,1,10.4,8.85,14.25,16.142857142857142,0.21176470588235294,13.0,12.4
936,2015,11,807,10,11,20,33,Front wing,1,11.249999999999998,8.5,12.0,16.333333333333332,0.1511627906976744,11.0,10.2
937,2015,13,1,131,1,1,1,Finished,0,2.45,2.75,11.75,6.384615384615385,0.14556962025316456,1.0,1.0
937,2015,13,3,131,2,2,1,Finished,0,2.05,2.6999999999999997,6.875,6.0,0.16477272727272727,2.0,2.0
937,2015,13,154,208,9,3,1,Finished,0,11.95,15.15,17.5,16.166666666666668,0.3108108108108108,4.0,9.6
937,2015,13,826,9,12,4,1,Finished,0,6.45,9.05,9.0,6.888888888888889,0.2413793103448276,12.0,7.0
937,2015,13,815,10,4,5,1,Finished,0,9.700000000000001,10.6,15.0,9.785714285714286,0.22093023255813954,5.0,11.4
937,2015,13,13,3,6,6,1,Finished,0,9.55,6.25,6.9,9.741379310344827,0.16666666666666666,7.0,9.2
937,2015,13,8,6,16,7,1,Finished,0,8.85,11.450000000000001,8.5,9.566666666666666,0.24663677130044842,14.0,7.4
937,2015,13,830,5,18,8,1,Finished,0,14.149999999999999,14.400000000000002,12.794050599798199,13.0,0.5,15.0,10.2
937,2015,13,822,3,3,9,131,Power Unit,1,8.9,6.550000000000001,9.0,9.677966101694915,0.08333333333333333,3.0,7.4
937,2015,13,828,15,13,10,1,Finished,0,12.749999999999998,13.049999999999999,17.0,12.647058823529411,0.23076923076923078,13.0,15.0
937,2015,13,831,15,14,11,1,Finished,0,12.35,13.0,12.794050599798199,12.571428571428571,0.1,16.0,14.8
937,2015,13,20,6,8,12,27,Tyre,1,3.0500000000000003,5.8500000000000005,6.625,9.545454545454545,0.1610738255033557,9.0,6.2
937,2015,13,4,1,20,13,11,+1 Lap,0,17.1,14.75,10.727272727272727,8.0,0.17551020408163265,18.0,15.2
937,2015,13,18,1,19,14,11,+1 Lap,0,13.3,11.700000000000001,11.076923076923077,8.086206896551724,0.24820143884892087,17.0,15.75
937,2015,13,833,209,17,15,11,+1 Lap,0,15.7,15.249999999999998,12.794050599798199,12.794050599798199,0.1111111111111111,20.0,19.2
937,2015,13,829,209,15,16,11,+1 Lap,0,16.650000000000002,13.4,12.794050599798199,15.0,0.2,19.0,19.4
937,2015,13,832,5,10,17,131,Power Unit,1,12.5,12.700000000000003,12.794050599798199,12.705882352941176,0.4,10.0,10.4
937,2015,13,817,9,5,18,131,Power Unit,1,8.55,7.15,10.25,6.7368421052631575,0.13924050632911392,6.0,8.2
937,2015,13,813,208,7,19,5,Engine,1,14.000000000000002,14.200000000000001,17.0,14.285714285714286,0.3333333333333333,8.0,10.8
937,2015,13,807,10,11,20,75,Power loss,1,10.0,10.4,10.25,9.466666666666667,0.16091954022988506,11.0,9.0
938,2015,14,1,131,1,1,1,Finished,0,1.7500000000000002,3.8000000000000003,7.375,7.0588235294117645,0.14465408805031446,1.0,1.0
938,2015,14,20,6,3,2,1,Finished,0,4.75,8.05,7.625,8.934782608695652,0.16666666666666666,3.0,7.4
938,2015,14,13,3,5,3,1,Finished,0,5.550000000000001,8.450000000000001,8.545454545454545,9.698630136986301,0.16591928251121077,5.0,7.8
938,2015,14,822,3,6,4,1,Finished,0,5.4,10.150000000000002,9.5,9.608108108108109,0.10204081632653061,6.0,4.6
938,2015,14,8,6,2,5,1,Finished,0,10.049999999999999,7.3500000000000005,7.583333333333333,8.897297297297298,0.24553571428571427,2.0,9.0
938,2015,14,815,10,7,6,1,Finished,0,10.4,13.85,9.5,14.357142857142858,0.21839080459770116,7.0,11.0
938,2015,14,807,10,9,7,11,+1 Lap,0,9.75,15.950000000000001,11.25,13.8,0.17045454545454544,9.0,8.6
938,2015,14,817,9,19,8,11,+1 Lap,0,12.05,9.15,10.0,11.1,0.15,15.0,8.6
938,2015,14,828,15,12,9,11,+1 Lap,0,12.500000000000002,14.25,20.0,12.222222222222221,0.2222222222222222,10.0,14.0
938,2015,14,826,9,18,10,11,+1 Lap,0,8.1,4.75,11.0,10.952380952380953,0.23333333333333334,14.0,8.4
938,2015,14,832,5,17,11,11,+1 Lap,0,14.3,12.45,12.794050599798199,13.5,0.45454545454545453,13.0,10.8
938,2015,14,830,5,20,12,11,+1 Lap,0,11.600000000000001,9.85,12.794050599798199,13.368421052631579,0.45454545454545453,20.0,11.2
938,2015,14,831,15,17,13,11,+1 Lap,0,14.35,10.25,12.794050599798199,12.135135135135135,0.09090909090909091,12.0,14.8
938,2015,14,18,1,15,14,11,+1 Lap,0,17.0,12.900000000000002,9.6,10.086021505376344,0.24731182795698925,16.0,17.0
938,2015,14,829,209,13,15,12,+2 Laps,0,16.45,14.45,12.794050599798199,12.794050599798199,0.18181818181818182,18.0,19.4
938,2015,14,833,209,14,16,12,+2 Laps,0,15.5,15.35,12.794050599798199,15.0,0.1,19.0,19.2
938,2015,14,3,131,4,17,13,+3 Laps,0,2.3500000000000005,4.8500000000000005,11.222222222222221,6.722222222222222,0.1638418079096045,4.0,2.0
938,2015,14,4,1,16,18,16,+6 Laps,0,16.3,9.0,7.538461538461538,10.127659574468085,0.17479674796747968,17.0,15.8
938,2015,14,154,208,8,19,130,Collision damage,1,11.3,12.850000000000001,13.0,11.166666666666666,0.30666666666666664,8.0,8.2
938,2015,14,813,208,10,20,130,Collision damage,1,10.55,10.55,12.5,12.285714285714286,0.3409090909090909,11.0,10.6
939,2015,15,20,6,1,1,1,Finished,0,3.9000000000000004,11.45,2.2857142857142856,7.428571428571429,0.16556291390728478,1.0,4.8
939,2015,15,817,9,2,2,1,Finished,0,10.8,6.7,13.25,6.285714285714286,0.14814814814814814,2.0,9.8
939,2015,15,8,6,3,3,1,Finished,0,13.5,6.7,8.4,7.0,0.24444444444444444,3.0,8.8
939,2015,15,3,131,6,4,1,Finished,0,4.0,5.550000000000001,7.857142857142857,10.5,0.16292134831460675,6.0,2.4
939,2015,15,822,3,7,5,1,Finished,0,6.500000000000001,8.750000000000002,12.0,10.714285714285714,0.1,7.0,5.0
939,2015,15,826,9,4,6,1,Finished,0,8.0,8.5,14.0,6.0,0.22580645161290322,4.0,9.6
939,2015,15,815,10,13,7,1,Finished,0,9.799999999999999,13.549999999999999,8.75,12.428571428571429,0.2159090909090909,13.0,10.4
939,2015,15,830,5,8,8,1,Finished,0,9.8,13.650000000000002,12.794050599798199,13.714285714285714,0.4166666666666667,8.0,12.8
939,2015,15,832,5,14,9,1,Finished,0,15.249999999999998,11.100000000000001,12.794050599798199,13.333333333333334,0.4166666666666667,14.0,11.2
939,2015,15,831,15,16,10,1,Finished,0,13.450000000000001,10.750000000000002,12.794050599798199,14.6,0.08333333333333333,16.0,14.2
939,2015,15,828,15,17,11,1,Finished,0,11.35,10.4,15.0,14.181818181818182,0.21428571428571427,17.0,13.4
